업체명,카테고리,메뉴,맛,양,배달,리뷰,date
도야족발-장안점,족발/보쌈,보쌈 小/1막걸리/2,5.0,5.0,5.0,배달도 빠르고 아쥬 맛있어요 ㅠㅠ 식지말라고 고기에 뜨거운물주머니도 올려주셨어요! 감덩..,2018년 3월 5일 월요일
도야족발-장안점,족발/보쌈,보쌈 小/1마늘소스/1,4.0,4.0,4.0,맛있게 잘 먹었습니다. 화이팅.,2018년 2월 24일 토요일
도야족발-장안점,족발/보쌈,보쌈 小/1마늘소스/1,5.0,5.0,5.0,배달도 안늦게 오시고 서비스도 주시고 특히 식지말라고 뜨거운물 센스 참 넘치십니다,2018년 2월 19일 월요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,쿠폰으로불족시키구 보쌈도따로시켯는데 진짜양도만쿠 짱이에요?쿠폰또모아서 또시킬게여,2018년 5월 26일 토요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,양도 많고 진짜 맛있네욤 ㅎㅎ 배달도 엄청 빨랐어요 잘되는 집은 이유가 있네요,2018년 5월 22일 화요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,넘맛있었어요ㅜㅜ 많은보쌈을먹어봤는데 여기는 디테일이다르네요! 보쌈을따뜻하기위한 물봉지?는 처음봐요ㅜㅜ 소자 맞나요? 양도 많고 반찬도 다 맛있었고 야채도신선! 국수도맛났습니당 사장님 성공하실거에요 복받으세요,2018년 5월 16일 수요일
도야족발-장안점,족발/보쌈,보쌈 小/1,4.0,4.0,5.0,배달도 빠르고 메뉴 구성도 굿! (도착하자마자 바로 리뷰 올려요~) 서비스로 주신 막국수도 괜찮네용,2018년 5월 14일 월요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,보쌈 처음 시켜보는데 맛있고 깔끔하네요!! 다음에도 또 시킬게요!,2018년 5월 14일 월요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,리뷰 작성 약속때문이 아니라 진짜 정말 맛있었습니다 ! 보쌈도 부드럽고 서비스로 주신 막국수도 양도 많고 진짜 맛있었어요 !,2018년 5월 11일 금요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,항상 만족합니다ㅎㅎㅎ근데 이번엔 고기가 조금 퍽퍽했던거 같네요ㅠㅠ 그래도 배달도 빠르고 맛잇었습니다,2018년 5월 11일 금요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,주문할때마다 너무 만족스럽게 오는거 같습니다ㅎㅎ감사합니다,2018년 5월 10일 목요일
도야족발-장안점,족발/보쌈,보쌈 小/1,4.0,5.0,5.0,족발이 맛있어서 보쌈도 시켜먹어봤어요 보쌈맛은 나쁘지 않은데 그래도 족발이 더 제 스타일이네요 ㅋㅋㅋ 리뷰로 막국수 서비스 받았는데 면이 너무 굳어져있어서 아쉬워요 ㅠㅠ 양념 맛은 새콤하게 맛있었는데 도저히 면 때문에 안 들어가지던 ㅠㅠ 너무 아까웠어요 ㅠㅠㅠ,2018년 5월 1일 화요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,맛있게 잘 먹었습니다!!!??,2018년 5월 1일 화요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,구~~~~~읏~~~~!!!,2018년 4월 29일 일요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,항상 족발만 맛있게 먹다가 보쌈은 어떨까 싶어서 주문했어요. 요청사항에 살코기부분으로 부탁드린다는걸 깜박 잊고 안적어서 전화로 부탁드렸는데 너무 잘 들어주셨어요. 역시 도야족발 장안점이 맛집이긴 합니다. 보쌈도 역시 맛있어요. 뜨끈뜨끈하니 제 입맛에 딱이라 어제 과식했네요. ㅋㅋㅋ 맛있게 잘 먹었습니다.,2018년 4월 20일 금요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,처음 시켜먹어보는데 배송도 빠르고 양도 정말 많았어요 배터지게 잘먹었습니다ㅎㅎ,2018년 4월 8일 일요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,항상 푸짐하게 잘 먹고 있습니다,2018년 4월 8일 일요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,배달도 엄청 빠르고 맛있고 요청사항도 들어주셨네요!!,2018년 4월 1일 일요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,양도 엄청많구 배달도 많구 맛도 맛나고 번창하세요~!,2018년 3월 23일 금요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,배달 짱빠르고 양많고 맛도 있습니다 다음에 또 시켜먹을게요 감사합니다!,2018년 3월 23일 금요일
도야족발-장안점,족발/보쌈,보쌈 小/1,3.0,5.0,4.0,먹을만한거같아여~~~~~~,2018년 3월 22일 목요일
도야족발-장안점,족발/보쌈,보쌈 小/1,3.0,3.0,3.0,그냥 적당했어요...,2018년 3월 20일 화요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,단골이고 항상 맛있게 먹구있습니다~ 이번에는 문열자마자 시켜봤는데 처음으로 막국수가 안시원한 상태로 와서 조금 아쉬웠습니당~ 그 약간 시원한 면에 새콤한 맛으로 먹어야 제맛인데ㅜ 족발 보쌈도 정말 맛있지만 막국수도 항상 기대되거든요 ㅎㅎ. 항상 완벽할수는 없기에 이해하구 또 시켜먹을게요~,2018년 3월 20일 화요일
도야족발-장안점,족발/보쌈,보쌈 小/1,4.0,5.0,5.0,사진을 못찍었네요ㅠ_ㅠ 우선 굉장히 친절하시구 요청사항에 대해서 한 번 더 전화해서 여쭤봐주셨어요..! 보쌈 고기 양이 되게 푸짐하구 맛있었고 겉절이도 달지 않아서 좋았어요! 한가지 아쉬웠던건 막국수 소스가 너무 달았어요ㅠㅠ 과일을 갈아서 만드신 거 같은데..ㅜ 아무튼 서비스로 주셔서 잘 먹긴 했습니다. 다음에도 잘 부탁드려요~,2018년 3월 11일 일요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,고기도 따뜻하고 야채나 반찬 상태도 만족해요 ^^ 늦은시간에 빠른배달 감사합니다. 서비스 막국수도 잘먹었어요! 재주문 의사 200%입니다,2018년 3월 9일 금요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,역시 양도 많고 빨리와요. 막국수 김치 무채 주먹밥 상추 너무 많아서 다 찍지 못했어요ㅠㅜ,2018년 3월 5일 월요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,4.0,3번 시켜먹었는데 3번 다 맛있네요! 고기 양도 많고 막국수도 맛있었습니다 ㅎㅎ,2018년 3월 4일 일요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,항상 맛있게 먹고 있습니다 막국수도 감사합니다!!,2018년 3월 2일 금요일
도야족발-장안점,족발/보쌈,보쌈 小/1,4.0,5.0,4.0,맛있게 잘 먹었어용! 양도 많고 쌈무랑 마늘 많이 부탁드렸는데 많이 넣어주셔서 너무 감사합니닷♥? 고기도 따뜻하게 배달되고 김치도 넉넉하게 넣어주셔서 정말 맛있게 먹었는데 막국수가 너무 차갑고 불은 것 처럼 굳어있어서 좀 아쉬웠어요ㅠ 아무튼 잘 먹었습니당!,2018년 2월 2일 금요일
도야족발-장안점,족발/보쌈,보쌈 小/1,4.0,5.0,5.0,너무맛있어요~ 여기시키고나서 다른데는 시킬수가 없어요~,2018년 1월 27일 토요일
도야족발-장안점,족발/보쌈,보쌈 小/1,4.0,5.0,5.0,리뷰 쓰는 걸 잊고 있다가 생각나서 적어봅니다 첫주문이라 막국수 챙겨주셨어요 너무 맛있어요ㅠㅠㅠ 두명이서 배부르게 잘 먹었습니다!,2018년 1월 27일 토요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,양도 많고 배달도 빠르고 맛있고 좋아요!!,2018년 1월 26일 금요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,3.0,보쌈 소 시켰는데 진짜 푸짐하게 주시고 밑반찬들도 많이 주셔서 다시 찾게 될거같습니다^^,2018년 1월 25일 목요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,4.0,배가고파서 오자마자 먹는바람에 사진은못찍었네요ㅠㅠ 배달은 아무래도 저녁시간이랑 딱 겹쳐서 쪼금 늦었지만 말할것도없이 보쌈 따뜻하고 막국수!!하나도 안불고 진짜맛있었어요 최고최고ㅎㅎ양도 많아서 둘이 배부르게먹었습니당~~!족발 보쌈먹고싶을때 항상여기서 주문해요!♡,2018년 1월 24일 수요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,2명이서 충분히먹고서도 배부를듯..,2018년 1월 22일 월요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,어제 또시켜먹엇엇는데 초인종소리를 크게해놓는걸깜빡해서ㅠ문늦게 열어드려서 죄송해용 보쌈은 언제나처럼 꿀맛이었어요? 무김치는 더부탁드렸었는데 저번엔 두개주셨는데 어젠하나만주셨더라구요ㅠㅠ그래도 맛잇었어요!,2018년 1월 17일 수요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,급하게먹어버리느라 사진을못찍엇어용 ㅠㅡㅠ 3번짼가4번째시켜먹었는데 진짜 존맛이에요 보쌈도 잡내하나도안나고 서비스막국수도 진짜별미..?? 무김치 많이부탁드렸더니 2팩이나 주셨어요>3< 이따 또시켜먹으려구용..ㅋㅋ 암튼 짱맛!!! 매번감사해용,2018년 1월 16일 화요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,55분소요랬는데 30분채 안되서 칼배달왔구 보쌈식지않게 따뜻한물봉지에넣어서 주신 배려까지.. 감동ㅎㅎ족발만먹다 보쌈은 첨인데 맛있네요 서비스로 주신 국수도 맛잇어요~맛있게 잘먹었어요ㅋㅋ보쌈족발은 도야에서 시켜먹을게요~^^,2018년 1월 11일 목요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,너무너무 많고 좋아요! 또시켜먹겠습니당,2018년 1월 7일 일요일
도야족발-장안점,족발/보쌈,보쌈 小/1,4.0,5.0,5.0,여기 보쌈 양은 다른 곳보다 훨씬 양이 많습니다 막국수 서비스도 감사합니다!!,2018년 1월 2일 화요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,맛잇어요!!! 살코기도 뻑뻑하지 않고 부들부들해요!! 나중에 또 시켜먹어야겟어용 ㅎㅎㅎ 번창하세요!!,2017년 12월 30일 토요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,4.0,정성스럽게 포장해주셔서 맛있게 잘 먹었습니다ㅎㅎ 다음에 또 주문할게요^^,2017년 12월 27일 수요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,족발보쌈 먹을 땐 항상 도여족발 장안점에서 시켜먹는데 언제 먹어도 맛있네요!!! 이사 가더라도 여기서 먹고 싶어요 ㅜㅠ,2017년 12월 21일 목요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,역시 최고네요~!!,2017년 12월 17일 일요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,보쌈먹고싶을때 항상 여기서 배달시켜먹어요!!! 양도 많구 김치도 맛있어요~~~,2017년 12월 15일 금요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,도야족발 완전 맛있어요!! 별 기대안하고 시켰는데 생각보다 너무 맛있어서 감동했어요 작은 걸로 시켰는데도 둘이먹고도 남았어요 양도 완전 푸짐하고 고기도 보들보들 해요 그리구 포장도 정성스럽게 와서 너무 좋았어요 다음에 또 시켜먹을께용!!ㅎㅎ,2017년 12월 15일 금요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,4.0,기대이상으로 맛있어요 양도 많고!,2017년 12월 14일 목요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,맛있어요 또 시킬게요~,2017년 12월 11일 월요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,4.0,양도 많고 깔끔하기 나오고 맛있어요! 최고!!,2017년 12월 10일 일요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,넘모 맛있어요 양도 서비스도 짱짱,2017년 12월 6일 수요일
도야족발-장안점,족발/보쌈,보쌈 小/1,4.0,5.0,5.0,고기 자체는 완전 맛있다는 아니지만 적당히 맛있습니다. 사진에서 잘 안들어날 수 있는데 고기 양은 가장 많았습니다 사진에는 없지만 주먹밥도 있습니다. 굉장히 만족스럽네요!!,2017년 12월 2일 토요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,믿고먹는 도야족발 흐흐 막국수도 잘받앗어요,2017년 11월 27일 월요일
도야족발-장안점,족발/보쌈,보쌈 小/1,4.0,4.0,4.0,보쌈에 따뜻한 물이 올라가 있어서. 따뜻하게 포장 와서 너무 좋네요. 퍽퍽하지도 않고 맛잇게 먹었네요,2017년 11월 26일 일요일
도야족발-장안점,족발/보쌈,보쌈 小/1,4.0,5.0,5.0,맛있었어요! 양도많고 최공!,2017년 11월 25일 토요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,보쌈도 맛있네요 그치만 족발이 더 제취향이네요 ㅎㅎ 어쩜 이집은 고추까지 맛있을까요 ㅋㅋㅋ,2017년 11월 25일 토요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,맛있게잘먹었어요!!,2017년 11월 25일 토요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,배달 빨랐고 고기 양도 많네요~ 자주 시켜먹을것 같은 느낌! 많이 파세요~,2017년 11월 21일 화요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,맛있게 잘 먹었습니다.,2017년 11월 19일 일요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,맛있어요~~~~~~,2017년 11월 18일 토요일
도야족발-장안점,족발/보쌈,보쌈 小/1,4.0,5.0,5.0,고기 양 다른데보다 훨 많습니다 맛도 괜찮습니다 죽어라 맛있다는 아니지만요 유일한 단점이랄까요 족발전문점이라 그런지 김치가... 별로 맛없어요 ㅜㅜ 무가 더 맛있더라는 서비스 주먹밥도 맛있는데 김치가... 담에 또 시켜먹을께요,2017년 11월 17일 금요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,4.0,양도 많고 맛도 있어요!! 소자시켯는데도 배부르게 잘먹어습니다 ㅎㅎ,2017년 11월 17일 금요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,맛도 좋고 양도좋고 굿굿이요,2017년 11월 17일 금요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,소짜인데 양두만구 너무조아요!!^^,2017년 11월 14일 화요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,맛있게 잘 먹었어요~! 양이 많네요!!,2017년 11월 14일 화요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,임신하구 땡겨서 저번에 족발먹구 이번에 보쌈시켜밧는데 짱이에용 ㅠㅠ막국수도 맛잇구 너무감사합니당 매장에서도 먹을수잇으면 꼭 갈게용?,2017년 11월 12일 일요일
도야족발-장안점,족발/보쌈,보쌈 小/1,4.0,5.0,5.0,뜨거운 물로 보쌈까지 안차갑게 배달해 주시고 감동이였습니다. 다만 쟁반 국수가 조금 달았네요~ 맛있습니다!!,2017년 11월 11일 토요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,넘나 맛있어서 친구랑 새벽에 박수쳤습니다ㅠㅠㅠㅠㅠㅜ 또먹을게요 사장님 번창하세요,2017년 11월 10일 금요일
도야족발-장안점,족발/보쌈,보쌈 小/1,4.0,3.0,5.0,늘 맛있고 좋은데 이번에는 저번보다는 덜 부드러웠네요. 그래도 맛있었습니다.,2017년 10월 29일 일요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,저 인생처음으로 리뷰남깁니다! 그정도로 추천할만한 집이에요ㅠㅠ쩌러.. 배달이 20분만인가?엄청빨리왔구요 배달해주신분도 진짜 친절하셨어요..?그리고 제일중요한 맛과 양!!진짜 장난아니에요 고기완전 부드러워여~!! 저 앞으로 여기서만시켜먹을거에여ㅜㅜ!! 번창하세요!!!그래야 저 오래오래시켜먹죠?,2017년 10월 26일 목요일
도야족발-장안점,족발/보쌈,보쌈 小/1,3.0,4.0,4.0,양이 푸짐해요..잘 먹었네요~^^,2017년 10월 23일 월요일
도야족발-장안점,족발/보쌈,보쌈 小/1,5.0,5.0,5.0,보쌈 맛있고 양도 굿,2017년 10월 16일 월요일
도야족발-장안점,족발/보쌈,보쌈 大/1콜라 1.25L/1,5.0,5.0,5.0,후기에 다 족발만 있길래 살짝 불안해하면서 주문 했는데 주문하지도 않은 주먹밥이랑 막국수 같이 주셨어요!! 양도 엄청 많고 대짜 시켰는데 세네명이 먹기 딱인 것 같아요 막국수도 입에 넣자마자 감탄하면서 먹었네요ㅠㅠ 이 가격에 이정도 양이랑 맛이면 진짜 자주 시켜먹어도 안아깝겠다 하면서 먹었네용 자주 이용할게요 감사합니다~~,2018년 2월 14일 수요일
도야족발-장안점,족발/보쌈,보쌈 大/1주먹밥/1콜라 1.25L/1,5.0,5.0,5.0,양도많고 배달직원도친절하시고 배달도 굳굳 잘먹겠습니당,2017년 12월 21일 목요일
도야족발-장안점,족발/보쌈,보쌈 大/1사이다 1.25L/1,5.0,5.0,5.0,족발이 다 떨어져서 보쌈 시켰었는데 진짜 너무 많아서 배터지는줄 ㅠㅠ 너무 잘 먹었어요 ㅎㅎ,2018년 3월 31일 토요일
도야족발-장안점,족발/보쌈,보쌈 大/1사이다 1.25L/1,5.0,5.0,3.0,항상 믿고 먹는 도야족발 장안점 입니다 ㅎㅎ 성인 3명이서 야식먹엇는데 남겼네요..상추도 두개나 넣어주셔서 넉넉히 먹었네요~~ 배달은 항상 빨랐는데 이번엔 딱 문자대로와서 더 기다렸던거같아요! 그래도 만족합니다 ㅎㅎ,2018년 1월 3일 수요일
도야족발-장안점,족발/보쌈,보쌈 大/1막국수/2콜라 1.25L/1,5.0,5.0,5.0,오오오오오오오옹ㅇ오오오오,2017년 9월 29일 금요일
도야족발-장안점,족발/보쌈,보쌈 大/1막국수/1주먹밥/1,5.0,5.0,5.0,진짜 맛있어요 또 먹을 거에요!,2017년 12월 30일 토요일
